239877,, 22.84,, 1009.44,, 43  ;;--;;  239877,, 22.84,, 1009.44,, 43
239879,, 22.86,, 1009.52,, 43  ;;--;;  239879,, 22.86,, 1009.52,, 43
239881,, 22.85,, 1009.46,, 43  ;;--;;  239881,, 22.85,, 1009.46,, 43
239883,, 22.85,, 1009.48,, 43  ;;--;;  239883,, 22.85,, 1009.48,, 43
239886,, 22.86,, 1009.49,, 43  ;;--;;  239886,, 22.86,, 1009.49,, 43
239888,, 22.86,, 1009.47,, 43  ;;--;;  239888,, 22.86,, 1009.47,, 43
239890,, 22.86,, 1009.50,, 43  ;;--;;  239890,, 22.86,, 1009.50,, 43
239892,, 22.86,, 1009.53,, 43  ;;--;;  239892,, 22.86,, 1009.53,, 43
239894,, 22.86,, 1009.49,, 43  ;;--;;  239894,, 22.86,, 1009.49,, 43
239896,, 22.86,, 1009.51,, 43  ;;--;;  239896,, 22.86,, 1009.51,, 43
239898,, 22.85,, 1009.47,, 43  ;;--;;  239898,, 22.85,, 1009.47,, 43
239900,, 22.84,, 1009.50,, 43  ;;--;;  239900,, 22.84,, 1009.50,, 43
239902,, 22.86,, 1009.48,, 43  ;;--;;  239902,, 22.86,, 1009.48,, 43
239904,, 22.86,, 1009.43,, 43  ;;--;;  239904,, 22.86,, 1009.43,, 43
239907,, 22.85,, 1009.48,, 43  ;;--;;  239907,, 22.85,, 1009.48,, 43
239909,, 22.84,, 1009.48,, 43  ;;--;;  239909,, 22.84,, 1009.48,, 43
239911,, 22.84,, 1009.49,, 43  ;;--;;  239911,, 22.84,, 1009.49,, 43
239913,, 22.84,, 1009.50,, 43  ;;--;;  239913,, 22.84,, 1009.50,, 43
239915,, 22.84,, 1009.48,, 43  ;;--;;  239915,, 22.84,, 1009.48,, 43
239917,, 22.84,, 1009.49,, 43  ;;--;;  239917,, 22.84,, 1009.49,, 43
239919,, 22.83,, 1009.45,, 43  ;;--;;  239919,, 22.83,, 1009.45,, 43
239921,, 22.83,, 1009.51,, 43  ;;--;;  239921,, 22.83,, 1009.51,, 43
239923,, 22.84,, 1009.48,, 43  ;;--;;  239923,, 22.84,, 1009.48,, 43
239926,, 22.83,, 1009.46,, 43  ;;--;;  239926,, 22.83,, 1009.46,, 43
239928,, 22.83,, 1009.47,, 43  ;;--;;  239928,, 22.83,, 1009.47,, 43
239930,, 22.83,, 1009.47,, 43  ;;--;;  239930,, 22.83,, 1009.47,, 43
239932,, 22.84,, 1009.45,, 43  ;;--;;  239932,, 22.84,, 1009.45,, 43
239934,, 22.84,, 1009.48,, 44  ;;--;;  239934,, 22.84,, 1009.48,, 44
239936,, 22.85,, 1009.47,, 44  ;;--;;  239936,, 22.85,, 1009.47,, 44
239938,, 22.84,, 1009.49,, 43  ;;--;;  239938,, 22.84,, 1009.49,, 43
239940,, 22.84,, 1009.52,, 44  ;;--;;  239940,, 22.84,, 1009.52,, 44
239942,, 22.85,, 1009.47,, 44  ;;--;;  239942,, 22.85,, 1009.47,, 44
239945,, 22.85,, 1009.46,, 44  ;;--;;  239945,, 22.85,, 1009.46,, 44
239947,, 22.85,, 1009.49,, 44  ;;--;;  239947,, 22.85,, 1009.49,, 44
239949,, 22.85,, 1009.47,, 44  ;;--;;  239949,, 22.85,, 1009.47,, 44
239951,, 22.85,, 1009.48,, 44  ;;--;;  239951,, 22.85,, 1009.48,, 44
239953,, 22.86,, 1009.44,, 44  ;;--;;  239953,, 22.86,, 1009.44,, 44
239955,, 22.87,, 1009.46,, 44  ;;--;;  239955,, 22.87,, 1009.46,, 44
239957,, 22.87,, 1009.47,, 44  ;;--;;  239957,, 22.87,, 1009.47,, 44
239959,, 22.86,, 1009.45,, 44  ;;--;;  239959,, 22.86,, 1009.45,, 44
239961,, 22.86,, 1009.47,, 44  ;;--;;  239961,, 22.86,, 1009.47,, 44
239964,, 22.87,, 1009.46,, 44  ;;--;;  239964,, 22.87,, 1009.46,, 44
239966,, 22.87,, 1009.50,, 44  ;;--;;  239966,, 22.87,, 1009.50,, 44
239968,, 22.86,, 1009.49,, 44  ;;--;;  239968,, 22.86,, 1009.49,, 44
239970,, 22.87,, 1009.54,, 44  ;;--;;  239970,, 22.87,, 1009.54,, 44
239972,, 22.88,, 1009.50,, 44  ;;--;;  239972,, 22.88,, 1009.50,, 44
239974,, 22.88,, 1009.51,, 44  ;;--;;  239974,, 22.88,, 1009.51,, 44
239976,, 22.88,, 1009.49,, 44  ;;--;;  239976,, 22.88,, 1009.49,, 44
239978,, 22.88,, 1009.52,, 44  ;;--;;  239978,, 22.88,, 1009.52,, 44
239980,, 22.90,, 1009.49,, 44  ;;--;;  239980,, 22.90,, 1009.49,, 44
239983,, 22.89,, 1009.47,, 44  ;;--;;  239983,, 22.89,, 1009.47,, 44
239985,, 22.89,, 1009.48,, 44  ;;--;;  239985,, 22.89,, 1009.48,, 44
239987,, 22.90,, 1009.47,, 44  ;;--;;  239987,, 22.90,, 1009.47,, 44
239989,, 22.91,, 1009.51,, 44  ;;--;;  239989,, 22.91,, 1009.51,, 44
239991,, 22.91,, 1009.47,, 44  ;;--;;  239991,, 22.91,, 1009.47,, 44
239993,, 22.91,, 1009.50,, 44  ;;--;;  239993,, 22.91,, 1009.50,, 44
239995,, 22.91,, 1009.49,, 44  ;;--;;  239995,, 22.91,, 1009.49,, 44
239997,, 22.90,, 1009.45,, 44  ;;--;;  239997,, 22.90,, 1009.45,, 44
239999,, 22.92,, 1009.51,, 44  ;;--;;  239999,, 22.92,, 1009.51,, 44
240001,, 22.92,, 1009.48,, 44  ;;--;;  240001,, 22.92,, 1009.48,, 44
240004,, 22.93,, 1009.41,, 44  ;;--;;  240004,, 22.93,, 1009.41,, 44
240006,, 22.93,, 1009.50,, 44  ;;--;;  240006,, 22.93,, 1009.50,, 44
240008,, 22.93,, 1009.39,, 44  ;;--;;  240008,, 22.93,, 1009.39,, 44
240010,, 22.94,, 1009.48,, 44  ;;--;;  240010,, 22.94,, 1009.48,, 44
240012,, 22.95,, 1009.44,, 44  ;;--;;  240012,, 22.95,, 1009.44,, 44
240014,, 22.95,, 1009.55,, 44  ;;--;;  240014,, 22.95,, 1009.55,, 44
240016,, 22.95,, 1009.43,, 44  ;;--;;  240016,, 22.95,, 1009.43,, 44
240018,, 22.95,, 1009.47,, 44  ;;--;;  240018,, 22.95,, 1009.47,, 44
240020,, 22.95,, 1009.45,, 44  ;;--;;  240020,, 22.95,, 1009.45,, 44
240023,, 22.96,, 1009.47,, 44  ;;--;;  240023,, 22.96,, 1009.47,, 44
240025,, 22.96,, 1009.44,, 44  ;;--;;  240025,, 22.96,, 1009.44,, 44
240027,, 22.96,, 1009.48,, 44  ;;--;;  240027,, 22.96,, 1009.48,, 44
240029,, 22.96,, 1009.43,, 44  ;;--;;  240029,, 22.96,, 1009.43,, 44
240031,, 22.95,, 1009.42,, 44  ;;--;;  240031,, 22.95,, 1009.42,, 44
240033,, 22.97,, 1009.45,, 44  ;;--;;  240033,, 22.97,, 1009.45,, 44
240035,, 22.95,, 1009.43,, 44  ;;--;;  240035,, 22.95,, 1009.43,, 44
241588,, 22.81,, 1009.30,, 44  ;;--;;  241588,, 22.81,, 1009.30,, 44
241591,, 22.80,, 1009.32,, 44  ;;--;;  241591,, 22.80,, 1009.32,, 44
241593,, 22.81,, 1009.35,, 44  ;;--;;  241593,, 22.81,, 1009.35,, 44
241595,, 22.79,, 1009.29,, 44  ;;--;;  241595,, 22.79,, 1009.29,, 44
241597,, 22.79,, 1009.30,, 44  ;;--;;  241597,, 22.79,, 1009.30,, 44
241599,, 22.78,, 1009.30,, 44  ;;--;;  241599,, 22.78,, 1009.30,, 44
241601,, 22.79,, 1009.33,, 44  ;;--;;  241601,, 22.79,, 1009.33,, 44
241603,, 22.79,, 1009.35,, 44  ;;--;;  241603,, 22.79,, 1009.35,, 44
241605,, 22.79,, 1009.29,, 44  ;;--;;  241605,, 22.79,, 1009.29,, 44
241607,, 22.79,, 1009.33,, 44  ;;--;;  241607,, 22.79,, 1009.33,, 44
241610,, 22.79,, 1009.34,, 44  ;;--;;  241610,, 22.79,, 1009.34,, 44
241612,, 22.80,, 1009.30,, 44  ;;--;;  241612,, 22.80,, 1009.30,, 44
241614,, 22.80,, 1009.34,, 44  ;;--;;  241614,, 22.80,, 1009.34,, 44
241616,, 22.80,, 1009.28,, 44  ;;--;;  241616,, 22.80,, 1009.28,, 44
241618,, 22.80,, 1009.27,, 44  ;;--;;  241618,, 22.80,, 1009.27,, 44
241620,, 22.80,, 1009.33,, 44  ;;--;;  241620,, 22.80,, 1009.33,, 44
241622,, 22.80,, 1009.33,, 44  ;;--;;  241622,, 22.80,, 1009.33,, 44
241624,, 22.79,, 1009.36,, 44  ;;--;;  241624,, 22.79,, 1009.36,, 44
241626,, 22.78,, 1009.31,, 44  ;;--;;  241626,, 22.78,, 1009.31,, 44
241628,, 22.79,, 1009.32,, 44  ;;--;;  241628,, 22.79,, 1009.32,, 44
241631,, 22.78,, 1009.35,, 44  ;;--;;  241631,, 22.78,, 1009.35,, 44
241633,, 22.79,, 1009.32,, 44  ;;--;;  241633,, 22.79,, 1009.32,, 44
241635,, 22.78,, 1009.33,, 44  ;;--;;  241635,, 22.78,, 1009.33,, 44
241637,, 22.79,, 1009.34,, 44  ;;--;;  241637,, 22.79,, 1009.34,, 44
241639,, 22.79,, 1009.30,, 44  ;;--;;  241639,, 22.79,, 1009.30,, 44
241641,, 22.78,, 1009.30,, 44  ;;--;;  241641,, 22.78,, 1009.30,, 44
241643,, 22.78,, 1009.33,, 44  ;;--;;  241643,, 22.78,, 1009.33,, 44
241645,, 22.78,, 1009.36,, 44  ;;--;;  241645,, 22.78,, 1009.36,, 44
241647,, 22.77,, 1009.35,, 44  ;;--;;  241647,, 22.77,, 1009.35,, 44
241650,, 22.78,, 1009.31,, 44  ;;--;;  241650,, 22.78,, 1009.31,, 44
241652,, 22.78,, 1009.29,, 44  ;;--;;  241652,, 22.78,, 1009.29,, 44
241654,, 22.76,, 1009.26,, 44  ;;--;;  241654,, 22.76,, 1009.26,, 44
241656,, 22.76,, 1009.30,, 44  ;;--;;  241656,, 22.76,, 1009.30,, 44
241658,, 22.77,, 1009.35,, 44  ;;--;;  241658,, 22.77,, 1009.35,, 44
241660,, 22.75,, 1009.37,, 44  ;;--;;  241660,, 22.75,, 1009.37,, 44
241662,, 22.77,, 1009.31,, 44  ;;--;;  241662,, 22.77,, 1009.31,, 44
241664,, 22.77,, 1009.36,, 44  ;;--;;  241664,, 22.77,, 1009.36,, 44
241666,, 22.77,, 1009.37,, 44  ;;--;;  241666,, 22.77,, 1009.37,, 44
241668,, 22.76,, 1009.33,, 44  ;;--;;  241668,, 22.76,, 1009.33,, 44
241671,, 22.78,, 1009.41,, 44  ;;--;;  241671,, 22.78,, 1009.41,, 44
241673,, 22.78,, 1009.31,, 44  ;;--;;  241673,, 22.78,, 1009.31,, 44
241675,, 22.79,, 1009.37,, 44  ;;--;;  241675,, 22.79,, 1009.37,, 44
241677,, 22.79,, 1009.36,, 44  ;;--;;  241677,, 22.79,, 1009.36,, 44
241679,, 22.79,, 1009.35,, 44  ;;--;;  241679,, 22.79,, 1009.35,, 44
241681,, 22.79,, 1009.34,, 44  ;;--;;  241681,, 22.79,, 1009.34,, 44
241683,, 22.79,, 1009.35,, 44  ;;--;;  241683,, 22.79,, 1009.35,, 44
241685,, 22.79,, 1009.34,, 44  ;;--;;  241685,, 22.79,, 1009.34,, 44
241687,, 22.79,, 1009.35,, 44  ;;--;;  241687,, 22.79,, 1009.35,, 44
241689,, 22.80,, 1009.33,, 44  ;;--;;  241689,, 22.80,, 1009.33,, 44
241692,, 22.79,, 1009.32,, 44  ;;--;;  241692,, 22.79,, 1009.32,, 44
241694,, 22.79,, 1009.29,, 44  ;;--;;  241694,, 22.79,, 1009.29,, 44
241696,, 22.80,, 1009.34,, 44  ;;--;;  241696,, 22.80,, 1009.34,, 44
241698,, 22.79,, 1009.29,, 44  ;;--;;  241698,, 22.79,, 1009.29,, 44
241700,, 22.79,, 1009.35,, 44  ;;--;;  241700,, 22.79,, 1009.35,, 44
241702,, 22.80,, 1009.34,, 44  ;;--;;  241702,, 22.80,, 1009.34,, 44
241704,, 22.80,, 1009.33,, 44  ;;--;;  241704,, 22.80,, 1009.33,, 44
241706,, 22.79,, 1009.35,, 44  ;;--;;  241706,, 22.79,, 1009.35,, 44
241708,, 22.79,, 1009.33,, 44  ;;--;;  241708,, 22.79,, 1009.33,, 44
241711,, 22.80,, 1009.36,, 44  ;;--;;  241711,, 22.80,, 1009.36,, 44
241713,, 22.80,, 1009.31,, 44  ;;--;;  241713,, 22.80,, 1009.31,, 44
241715,, 22.81,, 1009.32,, 44  ;;--;;  241715,, 22.81,, 1009.32,, 44
241717,, 22.79,, 1009.34,, 44  ;;--;;  241717,, 22.79,, 1009.34,, 44
241719,, 22.80,, 1009.33,, 44  ;;--;;  241719,, 22.80,, 1009.33,, 44
241721,, 22.78,, 1009.31,, 44  ;;--;;  241721,, 22.78,, 1009.31,, 44
241723,, 22.80,, 1009.36,, 44  ;;--;;  241723,, 22.80,, 1009.36,, 44
241725,, 22.81,, 1009.35,, 44  ;;--;;  241725,, 22.81,, 1009.35,, 44
241727,, 22.79,, 1009.27,, 44  ;;--;;  241727,, 22.79,, 1009.27,, 44
241729,, 22.80,, 1009.39,, 44  ;;--;;  241729,, 22.80,, 1009.39,, 44
241732,, 22.80,, 1009.35,, 44  ;;--;;  241732,, 22.80,, 1009.35,, 44
241734,, 22.80,, 1009.35,, 44  ;;--;;  241734,, 22.80,, 1009.35,, 44
241736,, 22.80,, 1009.34,, 44  ;;--;;  241736,, 22.80,, 1009.34,, 44
241738,, 22.80,, 1009.38,, 44  ;;--;;  241738,, 22.80,, 1009.38,, 44
241740,, 22.80,, 1009.32,, 44  ;;--;;  241740,, 22.80,, 1009.32,, 44
241742,, 22.80,, 1009.39,, 44  ;;--;;  241742,, 22.80,, 1009.39,, 44
241744,, 22.80,, 1009.39,, 44  ;;--;;  241744,, 22.80,, 1009.39,, 44
241746,, 22.79,, 1009.35,, 44  ;;--;;  241746,, 22.79,, 1009.35,, 44
241748,, 22.80,, 1009.34,, 44  ;;--;;  241748,, 22.80,, 1009.34,, 44
241750,, 22.79,, 1009.30,, 44  ;;--;;  241750,, 22.79,, 1009.30,, 44
241753,, 22.79,, 1009.34,, 44  ;;--;;  241753,, 22.79,, 1009.34,, 44
241755,, 22.79,, 1009.36,, 44  ;;--;;  241755,, 22.79,, 1009.36,, 44
241757,, 22.77,, 1009.33,, 44  ;;--;;  241757,, 22.77,, 1009.33,, 44
241759,, 22.76,, 1009.33,, 44  ;;--;;  241759,, 22.76,, 1009.33,, 44
241761,, 22.77,, 1009.34,, 44  ;;--;;  241761,, 22.77,, 1009.34,, 44
241763,, 22.76,, 1009.33,, 44  ;;--;;  241763,, 22.76,, 1009.33,, 44
241765,, 22.74,, 1009.29,, 44  ;;--;;  241765,, 22.74,, 1009.29,, 44
241767,, 22.74,, 1009.30,, 44  ;;--;;  241767,, 22.74,, 1009.30,, 44
241769,, 22.74,, 1009.38,, 44  ;;--;;  241769,, 22.74,, 1009.38,, 44
241772,, 22.73,, 1009.31,, 44  ;;--;;  241772,, 22.73,, 1009.31,, 44
241774,, 22.71,, 1009.30,, 44  ;;--;;  241774,, 22.71,, 1009.30,, 44
241776,, 22.71,, 1009.32,, 44  ;;--;;  241776,, 22.71,, 1009.32,, 44
241778,, 22.71,, 1009.35,, 43  ;;--;;  241778,, 22.71,, 1009.35,, 43
241780,, 22.70,, 1009.26,, 44  ;;--;;  241780,, 22.70,, 1009.26,, 44
241782,, 22.69,, 1009.34,, 44  ;;--;;  241782,, 22.69,, 1009.34,, 44
241784,, 22.68,, 1009.28,, 43  ;;--;;  241784,, 22.68,, 1009.28,, 43
241786,, 22.69,, 1009.32,, 44  ;;--;;  241786,, 22.69,, 1009.32,, 44
241788,, 22.69,, 1009.31,, 44  ;;--;;  241788,, 22.69,, 1009.31,, 44
241791,, 22.70,, 1009.32,, 44  ;;--;;  241791,, 22.70,, 1009.32,, 44
241793,, 22.70,, 1009.33,, 44  ;;--;;  241793,, 22.70,, 1009.33,, 44
241795,, 22.70,, 1009.38,, 44  ;;--;;  241795,, 22.70,, 1009.38,, 44
241797,, 22.70,, 1009.33,, 44  ;;--;;  241797,, 22.70,, 1009.33,, 44
241799,, 22.70,, 1009.39,, 44  ;;--;;  241799,, 22.70,, 1009.39,, 44
241801,, 22.71,, 1009.36,, 44  ;;--;;  241801,, 22.71,, 1009.36,, 44
241803,, 22.69,, 1009.32,, 44  ;;--;;  241803,, 22.69,, 1009.32,, 44
241805,, 22.69,, 1009.33,, 44  ;;--;;  241805,, 22.69,, 1009.33,, 44
241807,, 22.70,, 1009.34,, 44  ;;--;;  241807,, 22.70,, 1009.34,, 44
241810,, 22.70,, 1009.35,, 44  ;;--;;  241810,, 22.70,, 1009.35,, 44
241812,, 22.70,, 1009.30,, 44  ;;--;;  241812,, 22.70,, 1009.30,, 44
241814,, 22.70,, 1009.31,, 44  ;;--;;  241814,, 22.70,, 1009.31,, 44
241816,, 22.70,, 1009.33,, 44  ;;--;;  241816,, 22.70,, 1009.33,, 44
241818,, 22.72,, 1009.36,, 44  ;;--;;  241818,, 22.72,, 1009.36,, 44
241820,, 22.72,, 1009.36,, 44  ;;--;;  241820,, 22.72,, 1009.36,, 44
241822,, 22.72,, 1009.33,, 44  ;;--;;  241822,, 22.72,, 1009.33,, 44
241824,, 22.72,, 1009.32,, 44  ;;--;;  241824,, 22.72,, 1009.32,, 44
241826,, 22.71,, 1009.33,, 44  ;;--;;  241826,, 22.71,, 1009.33,, 44
241829,, 22.72,, 1009.39,, 44  ;;--;;  241829,, 22.72,, 1009.39,, 44
241831,, 22.70,, 1009.31,, 44  ;;--;;  241831,, 22.70,, 1009.31,, 44
241833,, 22.72,, 1009.38,, 44  ;;--;;  241833,, 22.72,, 1009.38,, 44
241835,, 22.72,, 1009.32,, 44  ;;--;;  241835,, 22.72,, 1009.32,, 44
241837,, 22.72,, 1009.31,, 44  ;;--;;  241837,, 22.72,, 1009.31,, 44
241839,, 22.73,, 1009.33,, 44  ;;--;;  241839,, 22.73,, 1009.33,, 44
241841,, 22.72,, 1009.34,, 44  ;;--;;  241841,, 22.72,, 1009.34,, 44
241843,, 22.73,, 1009.35,, 44  ;;--;;  241843,, 22.73,, 1009.35,, 44
241845,, 22.72,, 1009.35,, 44  ;;--;;  241845,, 22.72,, 1009.35,, 44
241847,, 22.72,, 1009.34,, 44  ;;--;;  241847,, 22.72,, 1009.34,, 44
241850,, 22.72,, 1009.34,, 44  ;;--;;  241850,, 22.72,, 1009.34,, 44
241852,, 22.71,, 1009.23,, 44  ;;--;;  241852,, 22.71,, 1009.23,, 44
241854,, 22.73,, 1009.35,, 44  ;;--;;  241854,, 22.73,, 1009.35,, 44
241856,, 22.73,, 1009.35,, 44  ;;--;;  241856,, 22.73,, 1009.35,, 44
241858,, 22.73,, 1009.36,, 44  ;;--;;  241858,, 22.73,, 1009.36,, 44
241860,, 22.72,, 1009.31,, 44  ;;--;;  241860,, 22.72,, 1009.31,, 44
241862,, 22.73,, 1009.33,, 44  ;;--;;  241862,, 22.73,, 1009.33,, 44
241864,, 22.72,, 1009.29,, 44  ;;--;;  241864,, 22.72,, 1009.29,, 44
241866,, 22.71,, 1009.33,, 44  ;;--;;  241866,, 22.71,, 1009.33,, 44
241869,, 22.71,, 1009.31,, 44  ;;--;;  241869,, 22.71,, 1009.31,, 44
241871,, 22.71,, 1009.33,, 44  ;;--;;  241871,, 22.71,, 1009.33,, 44
241873,, 22.69,, 1009.34,, 44  ;;--;;  241873,, 22.69,, 1009.34,, 44
241875,, 22.69,, 1009.34,, 44  ;;--;;  241875,, 22.69,, 1009.34,, 44
241877,, 22.68,, 1009.31,, 44  ;;--;;  241877,, 22.68,, 1009.31,, 44
241879,, 22.67,, 1009.34,, 44  ;;--;;  241879,, 22.67,, 1009.34,, 44
241881,, 22.66,, 1009.32,, 44  ;;--;;  241881,, 22.66,, 1009.32,, 44
241883,, 22.65,, 1009.34,, 44  ;;--;;  241883,, 22.65,, 1009.34,, 44
241885,, 22.65,, 1009.33,, 44  ;;--;;  241885,, 22.65,, 1009.33,, 44
241888,, 22.64,, 1009.28,, 44  ;;--;;  241888,, 22.64,, 1009.28,, 44
241890,, 22.64,, 1009.29,, 44  ;;--;;  241890,, 22.64,, 1009.29,, 44
241892,, 22.65,, 1009.33,, 44  ;;--;;  241892,, 22.65,, 1009.33,, 44
241894,, 22.66,, 1009.30,, 44  ;;--;;  241894,, 22.66,, 1009.30,, 44
241896,, 22.65,, 1009.37,, 44  ;;--;;  241896,, 22.65,, 1009.37,, 44
241898,, 22.66,, 1009.33,, 44  ;;--;;  241898,, 22.66,, 1009.33,, 44
241900,, 22.66,, 1009.33,, 44  ;;--;;  241900,, 22.66,, 1009.33,, 44
241902,, 22.66,, 1009.35,, 44  ;;--;;  241902,, 22.66,, 1009.35,, 44
241904,, 22.66,, 1009.34,, 44  ;;--;;  241904,, 22.66,, 1009.34,, 44
241906,, 22.66,, 1009.31,, 44  ;;--;;  241906,, 22.66,, 1009.31,, 44
241909,, 22.67,, 1009.28,, 44  ;;--;;  241909,, 22.67,, 1009.28,, 44
241911,, 22.66,, 1009.30,, 44  ;;--;;  241911,, 22.66,, 1009.30,, 44
241913,, 22.67,, 1009.34,, 44  ;;--;;  241913,, 22.67,, 1009.34,, 44
241915,, 22.66,, 1009.31,, 44  ;;--;;  241915,, 22.66,, 1009.31,, 44
241917,, 22.66,, 1009.30,, 44  ;;--;;  241917,, 22.66,, 1009.30,, 44
241919,, 22.66,, 1009.29,, 44  ;;--;;  241919,, 22.66,, 1009.29,, 44
241921,, 22.66,, 1009.27,, 44  ;;--;;  241921,, 22.66,, 1009.27,, 44
241923,, 22.66,, 1009.32,, 44  ;;--;;  241923,, 22.66,, 1009.32,, 44
241925,, 22.66,, 1009.30,, 44  ;;--;;  241925,, 22.66,, 1009.30,, 44
241928,, 22.67,, 1009.25,, 44  ;;--;;  241928,, 22.67,, 1009.25,, 44
241930,, 22.66,, 1009.30,, 44  ;;--;;  241930,, 22.66,, 1009.30,, 44
241932,, 22.66,, 1009.35,, 44  ;;--;;  241932,, 22.66,, 1009.35,, 44
241934,, 22.65,, 1009.27,, 44  ;;--;;  241934,, 22.65,, 1009.27,, 44
241936,, 22.66,, 1009.31,, 44  ;;--;;  241936,, 22.66,, 1009.31,, 44
241938,, 22.66,, 1009.26,, 44  ;;--;;  241938,, 22.66,, 1009.26,, 44
